model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	randomize	cucumber__mozaikubyo__hompohatsubyokaburitsu	222.9265217004791	550.3494380206333	244.19704365240085	202.18042336588988	255.94554865514246	202.97873999671157	238.81826706594086	255.51619831051434	196.6535401824933	216.23207517297823	215.74505817029146	200.99832243242793
dc	category	shuffle	cucumber__mozaikubyo__hompohatsubyokaburitsu	81.02274322380525	116.18263348328395	73.78978751166132	77.66254609180673	83.48401533695902	82.79137968160927	83.75314388381618	107.441053817106	68.53546869544047	82.17520830268745	70.57248108859147	80.02234782837454
dc	category	randomize	cucumber__mozaikubyo__naedokohatsubyokaburitsu	265.5236588240436	15634.022135818015	190.32818605616944	331.9336751834933	454.2938654890098	62.395917976784965	129.48665349856955	374.74364237907815	233.67717551892372	326.4543361515178	180.13160832831684	371.79152765857265
dc	category	shuffle	cucumber__mozaikubyo__naedokohatsubyokaburitsu	113.38866281798246	29463.548953309564	552.9856240124305	271.47399519013777	43.03207789702662	59.48041498773305	29.468936835376603	52.24384422696724	30.445896880323172	17.810861009827562	15.465559678784219	61.479417461217786
dc	category	randomize	cucumber__okaesobyo__hasseimenseki	147.740997197567	1184.7666687164633	109.73968816138645	124.07573120337833	172.14533605165374	157.61588624512012	211.81668479720267	179.78269941529894	109.3443407476274	161.52191467809257	135.58468608434995	115.78300459155969
dc	category	shuffle	cucumber__okaesobyo__hasseimenseki	39.454154360664035	361.97312985445143	29.780074834406598	73.51405640080108	23.810859981456307	45.46676441827224	43.812717470561246	10.259192405183953	31.73825367678044	66.76816227149695	35.40674318763583	33.984718960045704
dc	category	randomize	cucumber__otabakoga__hasseimenseki	177.14143150079428	5334.860255333302	143.7119111703299	83.16505297000032	130.63374768987896	219.1027551196882	196.88396658005522	234.06943414294827	48.87228253314961	262.02218417530986	194.97447109480314	257.97850953177937
dc	category	shuffle	cucumber__otabakoga__hasseimenseki	4.035268798911375	4.192487573749156	5.033222956847166	3.4124727712028995	7.393691004272944	7.349394903131609	2.710523708715754	4.47213595499958	2.8284271247461903	3.6769552621700545	1.737932151513778	1.737932151513778
dc	category	randomize	cucumber__tairyokuokabyo__hasseimenseki	135.02153954702288	2445.870079259308	77.2658949247242	105.05740471796527	199.85140978343972	212.58299775374294	173.38892282580508	114.08669638093353	157.28329587302184	124.94205601442259	120.2733767170598	65.48334047911354
dc	category	shuffle	cucumber__tairyokuokabyo__hasseimenseki	33.98300857663399	152.0071502351921	36.38388430386505	52.84198923627195	22.882426492329667	53.49062617192194	30.981308104272347	31.670077788987086	35.747364966937006	37.15093538526318	14.51538136930257	24.166091947189145
dc	category	randomize	cucumber__tansobyo__hompohasseimenseki	223.40637902646137	809.1027543561136	234.5381052769121	225.63074633099535	215.72991115882283	194.90872085451286	179.24053959885865	199.2459048242097	249.43786138582007	278.3415914808774	228.91896729752068	228.07144205608392
dc	category	shuffle	cucumber__tansobyo__hompohasseimenseki	106.1291170281527	112.12088258777605	118.63221107247914	95.42471999815683	99.48662882006431	92.83236193172455	115.50872061108635	124.53083956946242	100.5638360823558	106.90404846285067	98.84007840202399	108.56772533132285
dc	category	randomize	cucumber__tansobyo__hompozenhatsubyoyoritsu	213.31311410604394	659.0345715741074	242.2617269924182	183.29105406638413	196.26246190388588	264.2711151662594	184.40015866171944	219.65334831413585	200.58991776196117	225.76888607891433	202.77542695268323	213.85704516207804
dc	category	shuffle	cucumber__tansobyo__hompozenhatsubyoyoritsu	103.68922972376724	215.55688960359214	83.30060128122949	105.37617115998218	107.61293931044871	119.90104152224531	108.86677972193712	83.56452934033351	100.99898789832793	107.86330857244116	128.60405677363968	90.80388165708742
dc	category	randomize	cucumber__tsurugarebyo__hompohasseimenseki	237.03681824397694	1070.2377972980628	185.62786192612504	255.7534608600973	265.16809920438845	223.66192544447804	250.43308193698633	203.29936142900934	255.65246870909982	203.99726123812815	235.78153183633995	290.99312985511733
dc	category	shuffle	cucumber__tsurugarebyo__hompohasseimenseki	115.61312882129012	669.4405818231447	111.89500681117023	148.4142833000592	128.22768221485242	58.008693479758506	116.54598810016793	116.3405070771263	124.39196414500205	124.8592537081363	88.35930307218021	139.088606304448
dc	category	randomize	cucumber__tsuruwarebyo__hompohasseimenseki	144.67854052855847	5663.99440299095	134.08955315185003	152.73183950964514	147.36969310642198	79.7160249140609	28.35489375751565	241.1894923084337	48.608695652173935	218.70528114336884	238.80326630931998	157.21666543279426
dc	category	shuffle	cucumber__tsuruwarebyo__hompohasseimenseki	13.004042205970617	17.621709051093973	12.922921123305223	7.362604125478018	14.23566170826676	20.3478260869565	16.43792623872052	6.782608695652186	16.617705862968826	13.22082335304141	11.30434782608694	10.807997039229809
dc	category	randomize	cucumber__udonkobyo__hompohasseimenseki	194.448453080582	255.3614331615027	211.7604414748156	215.0905787124484	164.9109760099617	211.16199859577605	190.93269489281212	198.823929001862	178.1878879791263	183.59271480701096	193.24350843383846	196.77980089816825
dc	category	shuffle	cucumber__udonkobyo__hompohasseimenseki	97.49493035880577	74.71258380907537	94.3187812733431	108.33565669412648	96.8036850846045	97.04714716843468	87.11878473561958	98.67582360208759	81.29676628745366	107.79974569138783	97.91419836622603	105.63871468477434
dc	category	randomize	cucumber__udonkobyo__hompohatsubyoyoritsu	201.8739550892474	120.28878621211362	216.4348410549062	204.80159041891923	197.4323217802929	185.4529539225607	193.75765171736745	212.3332373149142	215.9482509981747	202.09202686044625	202.70312261353715	187.78355421135527
dc	category	shuffle	cucumber__udonkobyo__hompohatsubyoyoritsu	98.21433607566493	57.652936180438815	97.90497943314705	94.60017396667017	95.69997790694129	81.4165005621746	93.94612833627808	98.5253889979429	102.50387822666981	107.0859535214794	106.52725435011736	103.93312545522859
dc	category	randomize	cucumber__urihamushi__hasseimenseki	290.3497548567669	3768.9592520647057	315.7431434617148	291.8101191204557	378.0800002340574	350.3736668891848	348.6979210784011	196.55696636325973	247.20228218634566	202.31404430796616	278.33527071931104	294.3841342069725
dc	category	shuffle	cucumber__urihamushi__hasseimenseki	157.68249623330794	3728.2165551436315	255.95078283821547	142.95160079692394	194.80421805147967	55.3048164132217	183.37584048716244	93.90987602540301	153.5739483161897	108.12644107680522	163.40614963762673	225.42128869005168
dc	category	randomize	cucumber__wataherikuronomeiga__hompohasseimenseki	213.52912341194707	2530.089920405189	243.22556505061394	202.3621597631638	151.70577976135505	173.62783654990346	247.74925627208478	141.74842198435073	285.49709528091694	249.57943045860742	261.5293807851976	178.26630821327657
dc	category	shuffle	cucumber__wataherikuronomeiga__hompohasseimenseki	17.867506083531328	148.90510274976975	17.963740346424935	15.487349294365393	14.330454735941053	8.816682419645653	51.42200619470652	19.66726044301374	12.512763566757032	13.639878895954192	13.990315422456876	10.844609516047864
dc	category	randomize	cucumber__wataherikuronomeiga__kiseikaburitsu	168.15674649411045	2580.922922892603	208.7214837919094	132.59261899609984	161.2397469608533	181.61306739879706	93.24750076593455	186.1108486896989	172.9914456780386	117.3529367429204	274.5753035918572	153.12251232499528
dc	category	shuffle	cucumber__wataherikuronomeiga__kiseikaburitsu	15.432997545231	20.623934966899437	12.869850037976361	12.763649313642736	24.31666095499133	16.014293502114977	19.21457779916072	9.31222054740683	20.384607707899573	13.653685967381403	12.46188897192485	13.338540649811227
dc	decimal	randomize	cucumber__aburamushirui__hompohasseimenseki	245.39086043219973	494.24652310302594	231.28159926719508	196.06212780969005	256.2628335070165	234.23198031403285	264.30502003722006	266.9370983382965	264.2872020332783	241.06468983746714	236.7469872818797	262.72906589592077
dc	decimal	shuffle	cucumber__aburamushirui__hompohasseimenseki	85.11965536331982	512.64314957667	75.00898191262341	101.81912931247642	65.23850720042817	64.33451095565934	76.75130882307376	83.2035592494857	124.82905332671524	73.4902966595884	120.52852325434438	65.99268293880348
dc	decimal	randomize	cucumber__aburamushirui__hompokiseichuusuuPeryo	235.11785578047596	200.02445662757307	222.9034535106554	241.08240304049804	223.07560725856789	260.21241292206554	226.7404354463447	247.48280038912446	214.64826558994056	240.4769105374962	228.3179479115606	246.23832119850672
dc	decimal	shuffle	cucumber__aburamushirui__hompokiseichuusuuPeryo	70.75657392531144	136.8776046176337	77.95534812085872	75.86272693071238	69.81365413412267	68.65685525310509	56.65737460661017	79.28822239139346	89.89441720222443	53.787019809285134	77.96701718240494	57.68310362239749
dc	decimal	randomize	cucumber__aburamushirui__naedokokiseichuusuuPeryo	182.28447200138496	11781.63004585233	228.01174359882333	248.1137014388089	159.64383383124272	123.24349409699013	396.8394523164223	54.89407341107881	74.95194970868592	67.72383187552596	194.66103001455178	274.76160972171994
dc	decimal	shuffle	cucumber__aburamushirui__naedokokiseichuusuuPeryo	47.88944667804816	504.34406307779886	18.459431307462523	26.051247653279148	73.99436378372819	32.77670162344237	56.41926579120102	84.79450722075396	41.09463394940301	37.75325120026719	71.56958753490782	35.98147671603636
dc	decimal	randomize	cucumber__azamiumarui__hasseimenseki	167.3026320205109	134.66017150346553	190.80888867773035	162.546368572571	168.96723887513653	161.24651503926736	186.0553447181094	159.6107233625735	158.1415792631533	159.11909825872092	162.03997952164565	164.49058391620133
dc	decimal	shuffle	cucumber__azamiumarui__hasseimenseki	105.4632290483438	343.76563104972735	81.85465501943348	125.25138137651402	94.77663925467311	103.5118101143613	93.50848523471453	105.37210306842057	145.281618484227	88.77490129573684	106.48093854818305	109.81975808717412
dc	decimal	randomize	cucumber__betobyo__hompohasseimenseki	197.09814288123786	246.86682877153055	182.2318844011742	200.7797983938925	199.06934922966616	214.6874570399168	180.79481926282537	217.1812731722096	216.56066985602877	200.5179574313194	180.0904841423934	179.06773588295232
dc	decimal	shuffle	cucumber__betobyo__hompohasseimenseki	162.76280593445293	194.73503403489235	190.34448085130447	152.8879559954638	150.84354414589745	151.66061204197032	159.25254985286094	176.37405620301155	152.6326472017469	166.97594708307784	150.8696329203806	175.78663304881522
dc	decimal	randomize	cucumber__betobyo__hompohatsubyoyoritsu	203.44131613509688	264.3755179298465	207.60374263960935	234.03369114767742	176.47054467681778	200.66528932697193	220.81917083523976	211.44626872257265	190.9467425587895	191.09475197807137	199.9554696084971	201.37748985672172
dc	decimal	shuffle	cucumber__betobyo__hompohatsubyoyoritsu	120.97093266077002	162.734977674864	117.23734268409275	123.50146752690429	130.39864222890958	132.99221105337972	103.60584284205905	104.9642179349347	133.62552234415654	136.08739665835986	122.51486844164526	104.78181489325864
dc	decimal	randomize	cucumber__ekibyo__hompohasseimenseki	215.52238876922576	261.5442234253257	213.91876776383836	228.2594314823012	189.43913894180085	244.1056707909323	200.08440735996786	217.7116499735158	209.83820504316822	202.42942610381337	230.87302635612573	218.5641638767938
dc	decimal	shuffle	cucumber__ekibyo__hompohasseimenseki	140.56903289926427	950.1263916177826	130.25045273162672	169.46696432692343	159.78000650590846	111.91004693863688	155.59712272568143	129.8489748322437	108.02717744680193	200.77227570782887	103.42990892149768	136.6073988554938
dc	decimal	randomize	cucumber__ekibyo__hompohatsubyokaburitsu	214.59937173082457	280.12050767823894	226.64887715310078	219.39066930377504	222.24579281791299	199.5149213095733	204.93989678988294	241.56725442288806	229.70712995174182	198.62268719877807	216.3231583370611	187.03333002353145
dc	decimal	shuffle	cucumber__ekibyo__hompohatsubyokaburitsu	151.54611197868866	1136.8112080272294	177.44019409494032	173.3234164446723	125.32647308591147	144.55411609623042	83.71752822053891	182.01789527069963	124.64612226630018	139.4344712636235	178.3592553410875	186.64164770288275
dc	decimal	randomize	cucumber__hadanirui__hasseimenseki	248.47721309636137	525.0869713522477	253.11657860973128	238.74231345551698	286.86751023088163	245.92913510226782	252.9801538984641	272.9576979705104	265.32598663310114	216.63164351058919	236.38324618390374	215.83786536864736
dc	decimal	shuffle	cucumber__hadanirui__hasseimenseki	166.986774544203	896.510887038626	203.97412195220636	145.07056068220504	149.55248276735838	181.95349888626703	184.34055136975783	165.57501218676327	173.15331083128746	125.71004871763748	212.8470566918705	127.69110135667665
dc	decimal	randomize	cucumber__hadanirui__kiseichuusuuPeryo	232.80552523587681	636.5742647327303	215.567909319042	289.2042858702953	235.89504718694886	234.35199232619627	205.53973294051514	246.703176713314	251.6941515746971	206.93858721118465	220.1152977850588	222.04507143151628
dc	decimal	shuffle	cucumber__hadanirui__kiseichuusuuPeryo	150.85562129212832	467.7702349657314	149.58804231609696	161.11847986217748	148.48067950119878	175.29948782049192	127.75311922480635	152.0460697449914	119.3287552291994	161.58543014165002	126.77958496148133	186.57656411919
dc	decimal	randomize	cucumber__haiirokabibyo__hompohasseimenseki	189.39249732808497	467.02771611706703	179.00526050655694	197.90494352638203	181.45900317334474	165.237338873354	238.53179040553468	200.72351134573324	188.8207509361588	180.092198968095	198.5140951521572	163.6360803935332
dc	decimal	shuffle	cucumber__haiirokabibyo__hompohasseimenseki	132.80840580901452	279.07939942492567	151.54845779880026	134.1799682309795	152.82812210167472	125.29088319322273	133.1955293517179	116.83773911728746	151.52352179618265	137.71309719193937	101.40176635257923	123.56497295576138
dc	decimal	randomize	cucumber__haiirokabibyo__hompohatsubyokaburitsu	188.3075253222019	840.2885479912068	159.51744725617695	171.57395765359166	221.54111857269953	185.72065089955413	161.7794882399888	181.32750412809517	221.6902024629315	151.01923746233214	233.40173100597383	195.5039155406754
dc	decimal	shuffle	cucumber__haiirokabibyo__hompohatsubyokaburitsu	11.952157496214213	28.67620419747022	12.297244497131144	25.074631540933574	14.472195564061607	10.065854934883216	11.870599899554724	5.374838498865699	6.832204062063652	9.46954241556005	12.349089035228468	11.715374513859981
