model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	decimal	shuffle	strawberry__azamiumarui__hompohasseimenseki	17.714789358435134	295.88260979059237	15.787066905587038	9.627843769889516	14.385044929552079	13.760615736751948	14.434806419333665	65.07595168164114	4.7383349588033745	13.29729979425078	19.39588870720915	6.645040681332641
dc	decimal	randomize	strawberry__azamiumarui__kiseihanaritsu	117.87536723203667	1797.3360084043443	63.79094872575383	75.45362765229955	132.19155513247648	194.32862048459924	116.96237584484928	152.87931685295064	77.70928486624062	108.68164066974461	161.96890002424163	94.78740206721065
dc	decimal	shuffle	strawberry__azamiumarui__kiseihanaritsu	33.983389482586986	799.4709880321067	28.57890462685265	22.413317593688703	9.942266541156226	6.198398090546371	4.681879964287849	51.04647977250052	81.22314213045902	30.769791325573966	24.156530099096837	80.82318468170767
dc	decimal	randomize	strawberry__hadanirui__hompohasseimenseki	202.53960929303642	4050.0295637403533	316.8999492997759	157.8315363455065	219.7386605282085	137.51101540757935	212.42740584480157	261.82702315855164	133.91008801296095	170.9868558638698	268.3204713323071	145.94308713680297
dc	decimal	shuffle	strawberry__hadanirui__hompohasseimenseki	120.11296694614097	4269.598257838849	66.82421006779073	209.82614906965256	45.76213720621035	151.626233275294	156.35173874217713	84.9543362485757	54.05085282870055	206.6897456458607	169.4990797839565	55.54518659319168
dc	decimal	randomize	strawberry__hadanirui__hompokiseikaburitsu	179.10553785202217	1588.3494100202736	151.84340424866411	211.84805698941494	139.65858688734997	158.25332765917392	149.2338991669712	141.5712318478138	224.0270667677492	152.8647091844536	223.11141075013134	238.64368501849935
dc	decimal	shuffle	strawberry__hadanirui__hompokiseikaburitsu	64.70220005970116	3100.349105659802	32.07697867072986	170.05615464892415	31.057376660235416	46.61365223277643	169.71876948398778	41.20309627080817	40.957413545107954	43.887203003561766	39.12178245132482	32.32957362955521
dc	decimal	randomize	strawberry__hadanirui__honpoheikinhasseiteido	95.81095570188197	590.3130958850164	94.43951082025451	122.00688081801842	89.8218110494801	94.31817269629761	78.49177717823832	105.03884505229811	132.18076385840203	72.52889209627097	52.33687543458319	116.94602801497642
dc	decimal	shuffle	strawberry__hadanirui__honpoheikinhasseiteido	65.0996892220596	1501.2433052175484	50.03872336344984	37.81805161709597	16.47472267017901	104.9537526252974	123.25314081689828	80.50458161626776	37.76891125943674	19.956452914922558	111.69967135670802	68.5288839803403
dc	decimal	randomize	strawberry__hadanirui__naedokokiseikaburitsu	201.8545039320123	6901.730555421863	185.269805932268	171.29815040021919	142.3696750639631	194.24043655674672	154.30769187461829	182.37518356235117	197.39627232839737	195.36971631916234	432.3766355539207	163.54147172847647
dc	decimal	shuffle	strawberry__hadanirui__naedokokiseikaburitsu	92.35401415198837	12391.836041328219	57.37355807055037	69.45272728244247	30.810776678003425	81.37419458299013	69.41431191936272	26.671961659715127	66.98109820357574	62.75777703079018	405.3822469451933	53.32148914726022
dc	decimal	randomize	strawberry__haiirokabibyo__hasseimenseki	222.24289728756452	7085.819809550037	293.8611343274431	143.89917109992848	339.81211843540143	135.1839126550464	137.0923612708365	345.9973034887717	222.86179292651937	231.91486077607615	132.03838151002333	239.76793638559874
dc	decimal	shuffle	strawberry__haiirokabibyo__hasseimenseki	143.12945113524438	5119.208652129546	168.60895795845306	101.86274037751814	178.55422272541065	177.14550154900843	278.7000801621444	58.26368154121378	180.38992165668228	53.440586952242874	67.43348861623416	166.8953298135362
dc	decimal	randomize	strawberry__haiirokabibyo__hatsubyokaritsu	227.0661826245642	4977.545630227853	247.403342335073	253.76240736378492	240.17419676253311	315.4068250261197	327.79641588289235	132.31526969146913	240.59631325375182	137.57166173805527	239.28708958810546	136.3483046038571
dc	decimal	shuffle	strawberry__haiirokabibyo__hatsubyokaritsu	154.24290905231874	9255.989787561055	83.03212987630906	194.8564914097728	83.8546180753813	193.05672429885058	64.68838008171974	253.80148492497543	67.19928002402463	338.0250031890188	202.11727534913604	61.79770329399901
dc	decimal	randomize	strawberry__hasumonyoto__higaikaburitsu	89.30929721595494	610.4626009937439	78.02638258506123	80.69044660203552	59.71986525670148	142.10639546833593	113.57394407578259	98.62338374478817	98.38518167495695	65.7942641065221	72.30931792103098	83.86379072433436
dc	decimal	shuffle	strawberry__hasumonyoto__higaikaburitsu	8.591117421701437	118.621356983379	2.289663352091286	8.962320077476022	2.640496586292468	6.243160280149192	6.800735254367722	6.432491984060299	6.691879407162086	4.971741574711449	38.89862637819987	1.980059322503981
dc	decimal	randomize	strawberry__hasumonyoto__hompohasseimenseki	193.51397837310293	1986.3520798590046	232.8720550655772	197.28961580125065	226.24186256181127	117.41524225963299	222.35312661769944	180.30027864743064	220.91425515184434	219.32693614783182	110.86418949700497	207.562221980946
dc	decimal	shuffle	strawberry__hasumonyoto__hompohasseimenseki	23.495157666682477	432.17975555995855	12.009464772207098	12.536037290782996	4.4674839337610015	11.814371125005557	16.87095950980089	68.47715362694316	11.12423352094747	50.78308660364506	32.76614059632185	14.1026456874097
