model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	shuffle	eggplant__hasumonyoto__kiseikaburitsu	37.99807579039731	1399.7893873387302	50.515732034941124	96.23409253946038	3.746399774416344	68.15588341768041	4.0659975213436255	2.4831347224600258	3.3495354536266735	72.40284688114274	72.42107773293628	6.606057825965492
dc	category	randomize	eggplant__ichobyo__hasseimenseki	168.46941067691	1666.6161651551806	177.57079374188612	139.34276280205046	124.79361309993278	244.62901257186795	188.7282705877623	214.1902308526497	110.48187026274958	175.13935037121738	161.42319043810758	148.39501204087603
dc	category	shuffle	eggplant__ichobyo__hasseimenseki	35.16891308832485	886.1902104064211	5.545262842600855	46.73576746605751	5.508226024398422	3.7412755655181074	3.9766822173422423	77.34731503327794	36.12130269119042	38.32097707458171	55.309156820261734	79.08316514801956
dc	category	randomize	eggplant__kaiyobyo__hasseimenseki	161.83008987440465	1946.8028213732687	127.42288405860093	131.1241931775305	127.82650790263791	76.95985151542256	216.55109016942197	182.23207088391874	175.30436710540977	177.1852608618072	203.36232109634264	200.3323519729542
dc	category	shuffle	eggplant__kaiyobyo__hasseimenseki	4.747500712856292	5.596141913521944	4.690815494133189	1.0758287072798371	5.435531252784773	1.578606980853689	3.4132096331752027	8.462040238618581	4.049691346263317	5.557528677388898	5.4359911699707535	7.775763628094671
dc	category	randomize	eggplant__kasshokufuhaibyo__hompohasseimenseki	80.23405599341287	107.42633837453985	67.06727725829607	89.04609035400092	80.4629184440224	79.52573838963022	79.80636080524562	98.64059677237694	78.38656613648433	87.8007857998152	62.50477731276201	79.09944866149497
dc	category	shuffle	eggplant__kasshokufuhaibyo__hompohasseimenseki	50.76951401176899	177.29561712493535	62.09907353191244	50.711884595206385	57.74633967817969	27.36583959893671	46.949072343578464	78.02826896580086	43.22174449893091	49.70645338236499	47.97976186592723	43.8867016568522
dc	category	randomize	eggplant__katsumombyo__hompohasseimenseki	118.84126493972546	412.35540125568997	142.85856363626368	97.40494624741412	122.8917861861719	96.83454972619127	112.09798389408141	137.20627573424494	88.02804114203457	113.93048627294448	142.9730728584182	134.18694369949003
dc	category	shuffle	eggplant__katsumombyo__hompohasseimenseki	41.14865588650304	202.85919304868287	34.30814786987456	31.297210958342895	25.716168230541776	31.743511319145632	47.034504544355414	72.0585998355937	37.93420931377934	33.39213360260431	58.258111756924016	39.743961433868854
dc	category	randomize	eggplant__kinkakubyo__hompohasseimenseki	131.56076559705764	239.2379493830202	137.36289785150726	136.9411098911567	163.25270308575705	134.62261252591517	131.67298071580856	114.30512293688004	143.15968626133406	123.54555042743952	110.07597247630372	120.6690197984742
