model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	randomize	tomato__azamiumarui__shirobukureshokaritsu	180.64359030806722	371.4265585280675	174.62982800899115	151.43314305039254	201.75309516443147	199.85599734436414	168.14621095262652	187.9864773505442	160.49530843278248	174.76090588140642	211.6839743315155	175.69096256361794
dc	category	shuffle	tomato__azamiumarui__shirobukureshokaritsu	8.626164982651868	31.142557094395166	0.8750857296822709	11.195602561945167	14.002962228879715	12.817671960892174	16.01529217133841	4.098222863356548	14.498982913224566	4.22200426338013	4.538360937607321	3.997464196212394
dc	category	randomize	tomato__ekibyo__hompohasseimenseki	183.21514925725333	84.10706046657673	194.70239573672632	180.59643951168172	189.9703740966011	176.21523112725146	187.0738521431519	172.2246306369519	178.0268272331149	198.1701590759457	171.50772740877161	183.66385560233675
dc	category	shuffle	tomato__ekibyo__hompohasseimenseki	53.25874775933179	23.82886352998156	52.13966872295189	46.42593295189449	54.26649901711587	54.35321029182276	55.46771987983945	50.64863912801382	50.13250221698275	61.48183025041972	47.730161892582444	59.94131324169463
dc	category	randomize	tomato__ekibyo__hompohasseiryo	35.37485489238124	25.88889725089666	31.043706868077322	36.07686239128896	29.067225720923403	45.5343785466501	30.206431388529115	36.82662532159952	36.611711471843364	32.05377426208097	40.79155345575029	35.53627949706929
dc	category	shuffle	tomato__ekibyo__hompohasseiryo	5.684871718911434	89.67204587683483	31.505066225864706	2.1661040880842335	5.880923959761648	1.3375704281292116	1.4850271781759086	0.962250448649379	9.331597060723512	1.8489562064187561	1.5153535218873155	0.8158680714196751
dc	category	randomize	tomato__ekibyo__hompohatsubyodo	184.53047516640774	111.72115814593529	192.34094010039374	191.58032553845328	190.6594107043292	174.64089054688932	173.50257674456057	189.27813940670057	175.188747197817	189.42670224297774	200.21728108938277	168.46973809257318
dc	category	shuffle	tomato__ekibyo__hompohatsubyodo	44.538652240885405	197.52221579379773	39.05407922135359	35.98469350126473	39.358193455740974	61.33710151361038	76.03619033604072	48.626460114906784	33.94714580708299	31.324199496187365	43.466395664817206	36.252063297849354
dc	category	randomize	tomato__haiirokabibyo__hompohasseimenseki	175.6709385654023	115.51309702152778	201.26021514444992	175.01215502071796	173.6678577992653	167.7580066624773	174.91342496033297	165.18480072844437	179.82751788444716	181.70384134725543	163.3948008693463	173.98676523728645
dc	category	shuffle	tomato__haiirokabibyo__hompohasseimenseki	50.541208629003265	21.16782873187111	48.82186061491503	50.49202448824831	46.72808030403232	51.0857880363904	47.59874691165304	46.27222213109644	50.566115013583	60.85951926931494	47.16086472144126	55.82686479935783
dc	category	randomize	tomato__haiirokabibyo__hompohasseiryo	58.00868874092254	834.4467594445792	23.594506318376503	78.17945879691018	74.0245830038163	32.78960275194482	85.94689624314076	87.74799700362261	14.390868891002256	42.693974775062394	91.79783132914794	48.92116829620158
dc	category	shuffle	tomato__haiirokabibyo__hompohasseiryo	56.84348593916953	738.3971130716848	77.81773576762562	26.16653347370398	87.30502360528033	62.36775553875062	43.659117950857805	87.01950073310502	33.63385301140056	29.258758401690663	29.831057227470865	91.3755236818099
dc	category	randomize	tomato__haiirokabibyo__hompohatsubyodo	136.21545638076742	72.52171701807146	124.35932420640401	129.08760891930024	137.80973537491863	134.6372864225271	141.0851082993231	144.28265677476102	121.66442755774227	144.32498161483963	144.92326090052475	139.98017373733313
dc	category	shuffle	tomato__haiirokabibyo__hompohatsubyodo	24.980110499293698	11.934836780767519	19.456536530235674	24.5825321193934	31.932951451848137	23.58243959313528	23.99561742000825	27.637279353129507	28.27785641413205	23.738456620048584	23.71665505719907	22.880780433807033
dc	category	randomize	tomato__haiirokabibyo__hompohatsubyokaburitsu	206.324708214172	198.34936620862496	202.35908160962458	202.4561603310443	236.28852367013687	192.72342994174693	197.66866638261203	195.50341248229114	212.3386366878687	218.00242439705045	214.87670634951243	191.03004028983278
dc	category	shuffle	tomato__haiirokabibyo__hompohatsubyokaburitsu	55.40429289141825	52.44642727824888	60.38905792239556	58.46304553007647	62.367854145109064	68.84159722564641	46.39990370325038	54.377030605106114	55.19292670519485	51.17660976349757	46.06399795460281	50.770905359303256
dc	category	randomize	tomato__hakabibyo__hompohasseimenseki	161.6206721620186	303.77913807487994	174.63664974715616	154.01434501360808	193.71280987439448	148.1620350874767	137.1024348265689	138.9444945421575	168.44768048590672	169.20156694584924	170.3538867950792	161.63081830198863
dc	category	shuffle	tomato__hakabibyo__hompohasseimenseki	53.35591107730285	16.555071051689925	49.76013834942601	51.80093623399657	51.20464248381201	52.65002934727188	57.2418442918789	48.10725698185222	59.56735812971787	59.47989692859201	53.515560688948554	50.23144733753249
dc	category	randomize	tomato__hakabibyo__hompohatsubyokaburitsu	158.84237993288136	89.24079265922202	152.74537832105807	170.75794575119434	143.98712344603408	147.90398075362813	151.95953721371336	170.28134016173425	163.5767511031902	158.20859991907662	161.45250609695773	167.55063656222686
dc	category	shuffle	tomato__hakabibyo__hompohatsubyokaburitsu	45.59119107636657	11.347076097990604	46.36953498790117	51.51328649399424	42.893461755210986	45.80557577819366	43.65592858521778	43.841687442613555	47.3354035597325	43.60003071590545	40.69091596258109	50.206085482315295
dc	category	randomize	tomato__hamoguribaerui__hasseimenseki	154.7369728319499	577.0469266086156	185.42342585915753	153.6502625365523	115.19040129242545	116.136759113701	177.53940930274908	150.427736584878	166.3964559112185	169.4670151044959	168.78639889803307	144.35186371628868
dc	category	shuffle	tomato__hamoguribaerui__hasseimenseki	14.387167245097435	95.50535494305561	12.09935153432534	6.092313923710664	5.0518110672947	22.786592091502527	24.51019183002256	5.908649950984615	21.395247542871406	31.084261462560164	11.337752198606456	3.6055008490959466
dc	category	randomize	tomato__hamoguribaerui__yochuukiseikaburitsu	161.7448802680098	434.8067123857707	174.46036720860843	177.48709117586753	181.83008991678437	125.70304059243355	172.8772280515368	141.15007459351096	170.08164591955241	184.36271622202003	151.61912514752265	137.8774238522612
dc	category	shuffle	tomato__hamoguribaerui__yochuukiseikaburitsu	27.0340940864376	118.321646924809	29.61351142927156	47.9417546403932	29.796061352280162	12.69001853934966	13.16969662106569	25.115096521712452	25.958069097445975	27.330542985488908	39.35639065916656	19.36979901820187
dc	category	randomize	tomato__hanshinichobyo__hompohasseimenseki	194.45039321898557	1356.6430272283587	224.17676101165043	123.18452818023997	160.9805119357165	209.16688612199326	208.05228879855932	190.2357293685395	189.01335115332455	196.64950794721105	261.5694214783204	181.47494619430083
dc	category	shuffle	tomato__hanshinichobyo__hompohasseimenseki	50.392937823907175	61.24149475172817	46.01682090068613	54.439134712342195	41.27163859886989	53.858999330154646	50.65126391530858	48.10280243585236	48.773013242923525	48.56851068935553	69.22883672872108	43.01835768485778
dc	category	randomize	tomato__hantensaikimbyo__hasseimenseki	169.03679358707126	19065.267713128524	225.85008301968807	260.1177275813636	0.7071067811865476	313.4873374418832	130.411362093182	331.794318953409	1.0	319.0	0.6666666666667425	107.33333333333331
dc	category	shuffle	tomato__hantensaikimbyo__hasseimenseki	50.93505127149134	15155.267052414998	0.5	18.54370134460295	37.062115943795185	52.41136209318199	397.33333333333326	0.5	1.0	0.5	1.0	0.5
dc	category	randomize	tomato__hasumonyoto__higaikaburitsu	216.7732355805584	42354.60547042113	5.08811250749125	169.70971948856933	5.0	481.25	1.6666666666666714	481.25	362.625	240.0	9.0	412.1428571428571
dc	category	shuffle	tomato__hasumonyoto__higaikaburitsu	2.8949747468305835	6.799023572459111	3.5355339059327378	1.4142135623730951	5.0	0.0	2.0	1.0	2.5	0.0	5.5	8.0
dc	category	randomize	tomato__hasumonyoto__higaikaritsu	43.43805266009405	576.5354375915399	31.713704499312584	50.037444362075014	49.28631390978368	32.20121067211604	53.903537092979676	21.58466499038471	76.18918066234865	19.96246477767713	85.50568532104882	13.99632031321424
dc	category	shuffle	tomato__hasumonyoto__higaikaritsu	11.97374889946906	277.43703654917675	6.774953874381729	7.513168711112017	4.814171787545596	59.07085037833161	5.034606569892957	6.464252749911964	9.2730360471026	3.611854537115095	9.589223827327528	7.591370511969496
dc	category	randomize	tomato__hasumonyoto__hompohasseimenseki	136.2362738431676	2757.5263638105375	129.76210064165994	133.44667464369377	90.7036850169112	161.91914573846927	216.6310283442491	66.29671052428556	69.25134479700124	202.95653980269122	173.65075992960047	117.7447489931141
dc	category	shuffle	tomato__hasumonyoto__hompohasseimenseki	17.24782519710645	443.26919738145426	4.410892586462156	6.114547870246749	3.0679882624758426	56.677482665578104	12.276167157153829	56.40640532510608	4.410501426486967	14.692806172754333	9.856205162560903	4.565255342239527
dc	category	randomize	tomato__hasumonyoto__kiseikaburitsu	145.6597260549093	2555.029978709852	249.58065758865095	176.14500059241308	163.73576349384876	146.31639275940157	141.0496536004361	159.3838173668391	158.87094998771803	85.07845566681908	76.26180273720877	100.17476675575743
dc	category	shuffle	tomato__hasumonyoto__kiseikaburitsu	33.288689076395166	1493.9515776687558	3.2560485026872485	96.23424950973089	3.927517061235935	68.15588341768041	4.0659975213436255	2.4422943844301526	3.3495354536266735	72.27703754104301	72.7731921795382	6.405135192635476
dc	category	randomize	tomato__ichobyo__hasseimenseki	168.68703713546194	1663.6821246725824	177.57079374188612	139.34276280205046	124.79361309993278	244.62901257186795	188.7282705877623	214.1902308526497	110.48187026274958	175.13935037121738	163.5994550236271	148.39501204087603
dc	category	shuffle	tomato__ichobyo__hasseimenseki	34.911738207530185	903.7815078676426	2.973514034654237	46.73576746605751	5.508226024398422	3.7412755655181074	3.9766822173422423	77.34731503327794	36.12130269119042	38.32097707458171	55.309156820261734	79.08316514801956
dc	category	randomize	tomato__kaiyobyo__hasseimenseki	161.83008987440465	1946.8028213732687	127.42288405860093	131.1241931775305	127.82650790263791	76.95985151542256	216.55109016942197	182.23207088391874	175.30436710540977	177.1852608618072	203.36232109634264	200.3323519729542
dc	category	shuffle	tomato__kaiyobyo__hasseimenseki	4.788315864349718	5.335238351722387	4.690815494133189	1.0692676621563622	5.435531252784773	1.9748417658131499	3.4132096331752027	8.462040238618581	4.068169121361598	5.557528677388898	5.4359911699707535	7.775763628094671
dc	category	randomize	tomato__konajiramirui__hasseimenseki	166.26781147623532	125.00062216660768	192.4901411708121	151.9821504947416	154.8328196097726	159.3716768925933	162.86000973443905	167.97697487901482	169.43526002624841	164.16841180757953	170.60161409137964	168.9590560557723
dc	category	shuffle	tomato__konajiramirui__hasseimenseki	50.76826137852379	24.711209925876823	62.87821126235114	47.97919342270349	45.974341965768815	50.26269073672065	54.395827634314834	52.60514266656118	47.27484553536087	50.380913559843286	47.70300828656837	48.22843871504523
dc	category	randomize	tomato__mamehamoguribae__hasseimenseki	140.63918388117287	229.39874354937126	130.56007916788914	164.75867513754093	133.0261149048226	123.06847907344626	124.32275529442681	129.61249395947306	157.26475922414147	140.62075295367032	144.12953769443303	159.02819140188478
dc	category	shuffle	tomato__mamehamoguribae__hasseimenseki	36.989271431517196	21.244040444013653	38.33520178847567	33.375756372634555	46.07517204189111	32.20386475169861	36.403330705184835	34.11014176326148	38.32956202924913	42.12606699535669	37.73271168475602	31.20090618266387
dc	category	randomize	tomato__mamehamoguribae__yochuukiseikaburitsu	143.61208664346233	601.1503760976954	96.51163487584103	146.6884189524261	141.18148548515632	174.97756001391903	171.24400368556243	173.07626026660753	131.57495093790538	128.78270926138447	142.43168001906798	129.65216293675326
dc	category	shuffle	tomato__mamehamoguribae__yochuukiseikaburitsu	35.42686011360463	44.08251143415812	29.56091180954984	47.5916544142712	39.138253746421405	37.519236930654415	45.056555679128834	30.16854630730521	30.890879225588396	29.448277459291408	33.38032145912823	31.513964104707313
dc	category	randomize	tomato__mozaikubyo__hompohasseimenseki	180.25295785483428	453.0462911333229	161.8113992512315	169.34815095164979	175.6619765576052	143.0061470314318	198.9887562143043	168.0102010548677	218.58047991054573	186.92702121152303	189.17236230137155	191.02308406381212
dc	category	shuffle	tomato__mozaikubyo__hompohasseimenseki	47.143071864486224	16.59550060475968	48.95647119656806	45.30101456167199	41.952833234627484	55.54198141484882	44.64009201278571	49.99270515412427	46.000260626446305	44.72742948231896	50.59920425489917	43.718726706571445
dc	category	randomize	tomato__mozaikubyo__hompohasseiryo	2.6325957347737186	4.142866658728505	6.214938143171766	3.6565489462840333	0.0	0.6094248243813354	3.656548946284431	3.656548946284431	3.6565489462849996	0.6094248243802554	3.656548946285625	0.6094248243803122
dc	category	shuffle	tomato__mozaikubyo__hompohasseiryo	3.4490807191540873	2.915086953302109	4.264232201387224	4.661203607378738	3.1994803279990265	1.46261957851317	6.094248243808693	4.11361756457103	2.9252391570275904	3.6565489462840333	1.0231815394945443e-12	4.113617564570347
dc	category	randomize	tomato__mozaikubyo__hompohatsubyokaburitsu	224.11869436396327	446.83032354272314	246.31220573640093	197.7308864001139	267.4943765206416	228.49381685413795	213.37358230387795	227.02094646655465	198.39374907835534	219.13440918643275	214.23425860319256	228.99871248992542
dc	category	shuffle	tomato__mozaikubyo__hompohatsubyokaburitsu	51.262983633183026	115.1148880964419	64.19627156799908	54.50858178389016	52.11964803540309	49.66812948939501	51.45223547291372	28.137882092341325	49.31399818047135	62.331950008024506	60.2614307794314	40.63970892196065
dc	category	randomize	tomato__mozaikubyo__naedokohatsubyokaburitsu	201.93085249260645	2886.3517671040627	204.68718463928207	229.42626533265496	96.82489981657505	183.80877744728807	254.51566729536023	166.87563442952103	199.74571340533726	262.59525662128783	155.57398762325275	265.2551383155051
dc	category	shuffle	tomato__mozaikubyo__naedokohatsubyokaburitsu	27.658300510709513	872.2642195813644	18.301824682353423	18.521950941158085	2.502654840364528	39.14029253850819	27.441250376435516	47.56374903455596	2.023876078263003	3.508560958569765	99.65394057423077	17.92490508265587
dc	category	randomize	tomato__okahamakibyo__hasseikaburitsu	234.22867014578438	7936.266588840968	331.0176191206823	160.36395060003827	369.3504372497528	300.37240050197454	150.09300673592463	150.08329829463605	238.4606255131313	317.47734233333944	126.60585936962197	198.4621617387426
dc	category	shuffle	tomato__okahamakibyo__hasseikaburitsu	86.72114515620079	8323.769524445352	200.47266462212053	8.291677203182909	6.1238543053731505	64.14812326035324	97.8556727788878	9.158995835218455	94.0050577959393	101.55133685690326	277.18001723843236	8.424051665596927
dc	category	randomize	tomato__okahamakibyo__hompohasseimenseki	208.54540037612492	2122.033291533204	156.95612345884143	231.55370238790388	241.53423302854225	167.99296949553667	165.44852630377846	194.15977455291053	290.07606373960675	162.0891669028928	220.63483816803188	255.0086057232047
dc	category	shuffle	tomato__okahamakibyo__hompohasseimenseki	64.78279833219567	8051.135608563256	205.8918899219274	6.892869078437087	207.43952407498344	5.914081800194411	17.079673953337227	167.85737615819446	4.84758362835973	6.796438487247154	18.49108201613542	6.617464203140396
dc	category	randomize	tomato__rimmonbyo__hompohasseimenseki	234.02525651706182	408.3319366137895	272.47588348957515	245.94406956336937	238.85852922097644	218.88735227768208	245.94982313583026	222.2260299075722	241.29009165261226	205.62570317075333	209.01080944741992	239.98427330482696
dc	category	shuffle	tomato__rimmonbyo__hompohasseimenseki	71.3936921325479	696.7762771080545	67.4720777816757	109.85152369118647	121.70763663315688	75.82817830091824	48.98097945284701	69.09581601071362	41.777130199849175	76.6668651070149	49.93029910454454	52.62641504357235
dc	category	randomize	tomato__rimmonbyo__hompohatsubyoyoritsu	218.27073426306157	1643.6205776580002	266.5346187480069	261.37556681893716	190.57892427038206	190.7475676990865	190.86258400270134	183.19436144164217	225.4317703144555	285.3707066271785	220.7337918566575	167.87745085156791
dc	category	shuffle	tomato__rimmonbyo__hompohatsubyoyoritsu	63.2563465173602	1160.3383757718668	61.1739773712909	76.66324734136424	62.348691139489496	53.10091110834083	40.66216381970313	40.593744579214366	152.78550463260987	37.147068895751296	42.554506827703655	65.53364945813422
dc	category	randomize	tomato__shiroichimojiyoto__hompohasseimenseki	125.91151979017441	22054.014216932916	281.6985312350776	139.0	0.0	388.0	1.0	0.0	137.66666666666666	0.0	297.75	14.0
dc	category	shuffle	tomato__shiroichimojiyoto__hompohasseimenseki	1.9	18.211111111111112	1.0	1.0	0.5	0.5	0.5	14.0	0.0	0.5	0.0	1.0
dc	category	randomize	tomato__susukabibyo__hasseimenseki	126.64084066167818	875.9558633001733	129.58425379303898	141.12984555542678	132.67596174918893	118.61356816190558	149.6720207695802	141.27567656392293	111.7419562833566	95.52575501847673	176.0298267397678	70.15954198211736
dc	category	shuffle	tomato__susukabibyo__hasseimenseki	17.193831916073485	63.907080184366336	13.576567452736128	13.985579145222099	15.232896760763605	4.206798317385629	21.845992391484806	8.154515647048584	18.570455336007658	21.252425508199085	22.9312227114081	32.18186589047915
dc	category	randomize	tomato__tabakogarui__hasseimenseki	218.27697570704595	715.3921352330902	184.256351802951	215.52259221423378	197.1432332960745	214.96982399625148	215.07262224086008	237.55124365809198	242.98523125345275	175.9041788106744	254.9580850463789	244.40639475149052
dc	category	shuffle	tomato__tabakogarui__hasseimenseki	55.63493507949471	324.4789164903662	56.47447961177051	32.78725124381715	54.77907069094037	93.72134354497877	62.45136089169721	43.92862080438419	42.6720109056895	62.95926364400504	69.5680338579085	37.007915599755854
dc	category	randomize	tomato__udonkobyo__hasseimenseki	161.52377800219682	405.1022174892298	128.28462587053457	172.0979066057953	161.53743061461338	137.64630012976153	161.826068987902	159.08544825639703	194.2968130754592	145.559367130042	180.34591726788676	174.55790208357644
dc	category	shuffle	tomato__udonkobyo__hasseimenseki	10.006639820904608	135.0309462659899	9.260101019656322	5.204154015927145	6.668182175763863	42.80881766065388	6.33272828422836	7.611313865912517	7.126880224643053	5.065883805245542	6.075862196397722	3.9124749606176796
dc	decimal	randomize	tomato__aburamushirui__hasseimenseki	116.054391443236	236.7006702100433	95.77697395873118	111.35978295981164	122.26317419271933	92.99049824505781	104.99205620993301	143.32445842309846	125.67273396996295	116.39256012819872	128.64394020392191	119.12773614092491
dc	decimal	shuffle	tomato__aburamushirui__hasseimenseki	28.220799506131318	11.55631999404638	30.297824642348715	25.24780562239413	31.34314589987215	34.720746737762504	30.19551601881259	27.8241155610936	24.560324972229406	26.51411616833338	23.97750005754552	27.526899380921186
dc	decimal	randomize	tomato__aburamushirui__hasseiryo	95.7508006489983	3097.3076299370114	58.98590071145175	85.0096759198622	84.95531178213638	128.14317621750723	180.0999722376436	123.09198106484897	57.47986526813197	7.1840873540841	56.15803593431665	176.4
dc	decimal	shuffle	tomato__aburamushirui__hasseiryo	68.7932794133603	4880.556673045865	123.0370879044201	123.03657992645927	0.0	20.518284528683193	0.10101525445522323	0.1666666666666714	123.03657992645927	123.03657992645927	174.0	1.0
dc	decimal	randomize	tomato__aburamushirui__hompohasseimenseki	207.45759421775136	200.10921587521196	221.93699434386133	213.46702878675168	234.10819255877374	190.09059407817946	201.7267004868516	197.89663199135515	197.3374630563822	220.0070459338964	201.85012451941014	196.15516642205205
dc	decimal	shuffle	tomato__aburamushirui__hompohasseimenseki	180.09865044710676	227.23216013527644	197.06942360181375	173.83273767252706	177.64397892920599	170.01454733160114	172.2697175445556	176.84935117038805	191.97230768703628	158.16697857130248	209.64556692743867	173.52189503519864
dc	decimal	randomize	tomato__aburamushirui__hompokiseikaburitsu	200.1657398451509	381.4394276606075	195.7874094741686	190.94387723690022	161.44699111834834	192.21714598089704	232.19323875331077	222.31281395078432	207.39198384871017	206.13415921721335	204.8946656263996	188.33511324477695
dc	decimal	shuffle	tomato__aburamushirui__hompokiseikaburitsu	71.49498656815169	417.62805070045306	45.82300354721354	91.17555888376582	61.85050596707858	101.74265948175115	53.80716013160521	95.8421025107784	53.73702363742889	59.16988887448125	63.80513543138631	87.9968272160277
dc	decimal	randomize	tomato__aburamushirui__kiseikaburitsu	109.32609592593398	133.0977611911912	129.75765644297493	97.37216441584285	114.44593349945157	97.31182532877676	115.0506836545273	101.08760956345134	103.53393999889443	97.33229063246128	116.05968776857661	121.30916795438291
dc	decimal	shuffle	tomato__aburamushirui__kiseikaburitsu	27.306005693577937	14.247105320216596	34.560865793292976	23.12364659720071	23.95324951333888	26.979988431811663	29.913875563185606	28.956651175189524	29.046103554167047	23.09695227521016	29.5234359256415	23.90528810674131
dc	decimal	randomize	tomato__aburamushirui__naedokokiseikaburitsu	143.45426403916855	2869.3576040147973	75.2819750094063	214.20546690830457	58.18214103648685	175.83272177768583	87.74554759330516	168.6315920755331	164.40446361982413	146.09673742846826	203.93294445315433	140.2290504895172
dc	decimal	shuffle	tomato__aburamushirui__naedokokiseikaburitsu	37.4888929433906	1470.616473648518	4.06201920231798	18.453771068989305	16.710497920191987	85.65239829294526	11.62392966000486	40.03581857678849	10.881394288723603	79.23480771385563	2.516611478423583	105.71768123166531
dc	decimal	randomize	tomato__aogarebyo__hompohasseimenseki	168.69774821778026	484.19702789337884	129.5740836179568	153.69488310253874	192.32419381601693	167.89784885816402	153.4560237587643	172.64515261396124	149.51398183958594	182.97542015856175	199.34984943078473	185.54604498146844
dc	decimal	shuffle	tomato__aogarebyo__hompohasseimenseki	90.52830645421041	523.7874737638057	98.47139236722484	64.44451749673209	75.62243917857263	76.7774724434198	85.6500850855557	92.9732577614783	68.20240529160601	114.07072594830488	88.80393982681807	140.2668291423918
dc	decimal	randomize	tomato__aogarebyo__hompohatsubyokaburitsu	168.08070616896416	839.7905844574766	214.65456491693638	133.56490759971703	163.97565690644782	138.42062351890038	176.90878984666762	185.34898662822147	211.3440165736946	162.81840920703962	138.91450326732058	154.85660322469622
dc	decimal	shuffle	tomato__aogarebyo__hompohatsubyokaburitsu	85.62822658604033	573.827287019468	84.54233669858277	67.32937375502661	59.32205628868392	123.67475159372049	75.17865513392115	70.64953039511477	74.52917509936748	88.3513556016415	132.48405002320692	80.22098127113773
dc	decimal	randomize	tomato__azamiumarui__hasseimenseki	198.3205193632926	260.95598650994197	219.42375698686536	182.71900799792178	208.75216526216275	221.0302076040758	201.8276497073491	174.62474850383836	185.2375233364441	210.05026837187	187.9623746370344	191.57749122536413
dc	decimal	shuffle	tomato__azamiumarui__hasseimenseki	97.50401576136281	330.3864950049224	102.11625665313309	80.24444835796604	102.44263804230863	105.26492168075029	83.79569464536803	120.90159205805135	122.40974550438428	70.76119758667778	78.26109073654041	108.84257234844809
dc	decimal	randomize	tomato__azamiumarui__kiseihanaritsu	179.5578503832284	6616.311037193019	134.55290667197625	225.46608177046414	73.9486815298285	54.735820081551715	300.30706507395615	123.8549545578154	259.5366263490891	170.62000230097638	235.0730328019118	217.4833326947148
