mesh2,lon,lat,pjan,pfeb,pmar,papr,pmay,pjun,pjul,paug,psep,poct,pnov,pdec,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
553965,139.68749999999997,37.208333499999995,114.017,84.966,80.889,60.365,82.516,118.986,185.642,158.868,158.836,108.996,81.306,97.814,-4.312,-3.952,-0.868,5.751,11.568,15.916,19.813,20.621,16.146,9.738,3.708,-1.478
553966,139.81249999999997,37.208333499999995,89.883,71.988,68.007,65.297,88.303,120.548,189.772,182.651,175.289,112.054,77.727,82.78,-3.435,-3.076,0.069,6.756,12.356,16.603,20.448,21.357,16.865,10.44,4.324,-0.659
553967,139.9375,37.208333499999995,78.641,56.909,85.894,92.855,123.529,152.723,205.529,242.723,219.265,165.401,84.997,70.005,-4.796,-4.5440000000000005,-1.309,5.412,10.771,14.697,18.55,19.476,15.128,8.999,2.881,-1.792
553970,139.0625,37.291666500000005,421.734,276.982,213.129,132.709,146.191,180.185,282.741,189.248,191.889,210.877,275.434,387.257,-2.157,-1.827,0.664,6.634,13.219,17.968,21.807,23.037,18.614,12.062,5.678,0.493
553971,139.1875,37.291666500000005,391.926,271.382,213.454,125.792,136.067,184.434,288.98,187.171,189.935,203.153,249.939,359.706,-4.149,-3.901,-1.308,4.522,11.424,16.259,20.093,21.241,16.836,10.125,3.875,-1.418
553972,139.31249999999997,37.291666500000005,303.598,217.442,164.173,108.69800000000001,111.454,158.04,269.631,176.917,174.706,172.286,210.94,283.851,-3.223,-2.931,-0.327,5.563,12.19,17.005,20.881,21.904,17.481,10.838000000000001,4.573,-0.495
553973,139.4375,37.291666500000005,218.891,152.86,115.63,83.675,86.293,131.441,231.066,160.5,154.56,135.766,151.858,196.823,-3.173,-2.906,0.031000000000000007,6.202,12.509,16.995,20.874,22.001,17.672,10.98,4.632,-0.209
553974,139.56249999999997,37.291666500000005,165.34,112.834,91.128,68.034,86.637,122.181,200.752,157.5,149.629,119.379,128.24699999999999,148.414,-3.94,-3.685,-0.606,5.813,12.069,16.493,20.337,21.35,16.974,10.295,4.004,-0.949
553975,139.68749999999997,37.291666500000005,150.517,95.167,98.805,67.358,100.046,128.996,189.281,165.269,162.868,120.872,118.498,120.374,-4.698,-4.365,-1.256,5.404,11.391,15.689,19.596,20.4,16.071,9.521,3.25,-1.767
553976,139.81249999999997,37.291666500000005,121.699,69.803,82.066,73.748,95.696,123.704,188.564,169.732,171.748,138.215,87.229,98.513,-4.682,-4.289,-1.071,5.635,11.391,15.647,19.532,20.447,15.905,9.465,3.403,-1.758
553977,139.9375,37.291666500000005,96.856,71.74,83.189,80.38,98.025,126.028,179.651,189.064,186.002,137.076,90.323,85.538,-3.371,-2.9939999999999998,0.132,6.668,12.284,16.451999999999998,20.109,21.255,16.676,10.336,4.317,-0.583
554000,140.0625,36.708333499999995,40.216,47.841,92.629,110.847,132.74,166.853,206.037,209.946,193.568,136.157,73.59100000000001,36.052,1.296,2.013,5.323,11.111,15.847,19.386,22.887999999999998,24.311,20.521,14.624,8.623,3.605
554001,140.18750000000003,36.708333499999995,42.9,46.411,98.108,115.251,134.95,152.943,192.032,195.52100000000002,186.057,135.438,65.41,33.45,0.772,1.544,4.897,10.741,15.453,19.105,22.685,24.113,20.248,14.204,8.046,3.072
554002,140.31250000000003,36.708333499999995,39.825,41.842,102.974,126.104,143.216,146.153,182.41,184.27100000000002,186.605,141.947,67.504,35.952,-0.204,0.661,4.083,9.842,14.611,18.345,22.062,23.466,19.543,13.414,7.292,2.133
554003,140.43750000000003,36.708333499999995,45.763,47.895,105.465,123.108,137.409,145.356,182.239,183.465,193.057,145.926,85.68299999999999,50.438,0.211,0.933,4.301,9.943,14.606,18.219,21.981,23.527,19.646,13.656,7.679,2.597
554004,140.5625,36.708333499999995,47.318,60.999,119.073,150.482,164.479,176.364,211.816,230.606,232.24699999999999,172.695,96.805,49.094,0.684,0.744,3.846,9.145,13.274,16.459,20.356,22.101,18.931,13.381,8.266,3.303
554005,140.68750000000003,36.708333499999995,51.97790697674419,56.58139534883721,118.55116279069767,146.93604651162792,167.68023255813952,163.29302325581395,179.25116279069766,184.5418604651163,211.75697674418603,188.37674418604652,87.20930232558139,45.617441860465114,3.1534883720930234,3.238372093023256,6.090697674418605,11.036046511627907,15.017441860465116,18.230232558139534,21.98488372093023,23.73488372093023,20.809302325581395,15.604651162790697,10.48953488372093,5.648837209302325
554010,140.0625,36.791666500000005,39.339,46.947,89.343,107.405,129.569,168.894,208.097,219.22,197.32,133.524,75.231,35.684,1.308,1.971,5.231,11.019,15.822,19.344,22.794,24.214,20.369,14.531,8.57,3.663
554011,140.18750000000003,36.791666500000005,43.944,45.721000000000004,96.217,112.245,131.48,154.816,198.995,201.263,188.957,136.585,67.785,35.776,0.487,1.267,4.652,10.489,15.309,18.97,22.527,23.944,20.026,13.958,7.777,2.838
554012,140.31250000000003,36.791666500000005,37.418,40.654,94.795,113.538,134.121,145.528,188.765,195.779,191.993,140.758,69.223,33.47,0.043000000000000003,0.962,4.436,10.273,15.135,18.934,22.628,23.988,20.021,13.753,7.472,2.328
554013,140.43750000000003,36.791666500000005,47.46,52.096,102.036,119.602,139.142,142.215,178.442,192.046,189.658,138.715,84.376,46.942,-0.495,0.295,3.663,9.471,14.188,17.94,21.746,23.115,19.194,13.089,6.91,1.893
554014,140.5625,36.791666500000005,52.679,59.668,119.168,153.363,168.965,183.088,218.398,239.26,235.748,176.332,98.296,53.798,-1.058,-0.856,2.253,7.763,12.042,15.348,19.319,20.898,17.675,11.94,6.659,1.625
554015,140.68750000000003,36.791666500000005,59.621,62.015,124.35,153.016,171.261,173.476,190.693,204.538,226.28,192.62,100.496,49.839,2.2,2.366,5.291,10.318,14.299,17.486,21.24,22.979,20.002,14.829,9.577,4.823
554016,140.8125,36.791666500000005,46.80769230769231,58.69230769230769,108.8076923076923,132.54615384615386,156.72307692307692,160.35384615384615,166.81538461538463,170.13846153846154,195.42307692307693,177.2153846153846,85.09230769230768,42.9,3.746153846153846,3.8384615384615386,6.461538461538462,11.107692307692307,14.892307692307693,18.1,21.815384615384616,23.684615384615384,21.06923076923077,16.046153846153846,10.946153846153846,6.315384615384615
554020,140.0625,36.875,37.759,45.435,85.36,102.463,127.236,168.067,208.683,226.742,199.642,129.82,75.778,39.114,1.2570000000000001,1.907,5.122,10.949,15.783,19.324,22.785,24.179,20.289,14.508000000000001,8.561,3.682
554021,140.1875,36.875,50.27,44.49,101.787,121.888,145.532,169.224,203.428,222.78,198.351,136.524,65.63,32.136,-0.244,0.486,3.8689999999999998,9.753,14.532,18.148,21.761,23.182,19.283,13.222,7.056,2.253
554022,140.3125,36.875,41.344,36.528,98.237,121.716,142.551,164.367,204.449,213.174,202.965,144.478,62.282,31.962,-0.92,-0.137,3.224,9.201,13.911,17.616,21.378,22.741,18.799,12.648,6.594,1.575
554023,140.4375,36.875,46.167,53.806,99.037,120.8,142.272,150.044,190.949,200.053,201.094,142.752,86.094,42.921,-0.766,0.016,3.326,9.17,14.026,17.844,21.602,22.909,18.907,12.765,6.617,1.645
554024,140.5625,36.875,48.894,63.886,120.973,155.48,171.121,185.17,214.769,249.57,243.246,186.397,99.347,51.742,-2.433,-1.9969999999999999,1.207,6.803,11.317,14.734,18.69,20.132,16.854,10.949,5.349,0.313
554025,140.6875,36.875,64.355,70.413,127.305,160.786,172.379,189.179,201.347,224.992,240.99,195.118,111.721,52.821,0.747,1.064,4.131,9.332,13.425,16.651,20.441,22.133,19.049,13.685,8.228,3.486
554026,140.8125,36.875,47.50425531914894,60.35957446808511,116.04893617021277,134.3127659574468,151.7191489361702,161.58510638297872,169.19148936170214,168.2531914893617,197.43829787234043,174.331914893617,85.50638297872341,47.06808510638298,3.442553191489362,3.623404255319149,6.26595744680851,11.108510638297872,15.02127659574468,18.24468085106383,21.959574468085105,23.846808510638297,21.040425531914895,15.936170212765958,10.648936170212766,6.019148936170213
554030,140.0625,36.958333499999995,33.682,40.312,80.444,103.623,134.233,168.588,219.233,233.387,207.119,129.529,75.646,36.709,0.8160000000000001,1.462,4.65,10.314,15.186,18.82,22.325,23.658,19.805,14.099,8.218,3.276
554031,140.18750000000003,36.958333499999995,51.927,43.399,98.299,118.674,147.292,167.557,203.533,228.914,200.61,134.457,69.012,33.674,-0.168,0.448,3.734,9.584,14.431,18.024,21.616,23.01,19.072,13.144,7.107,2.392
554032,140.31250000000003,36.958333499999995,43.715,37.592,98.65,125.374,149.66,173.569,211.49,230.37800000000001,215.598,152.307,62.165,29.066,-1.962,-1.3,2.089,8.063,12.944,16.689,20.473,21.794,17.819,11.602,5.669,0.64
554033,140.43750000000003,36.958333499999995,44.167,49.025999999999996,91.357,112.586,130.716,150.075,190.758,187.523,202.56,144.483,82.693,39.373,-1.045,-0.3,3.074,9.058,14.095,17.913,21.656,22.983,18.777,12.571,6.4,1.466
554034,140.5625,36.958333499999995,43.918,63.176,115.023,140.811,157.154,176.939,194.322,226.945,235.038,173.267,97.975,46.111,-2.335,-1.779,1.514,7.243,11.927,15.382,19.312,20.707,17.196,11.21,5.389,0.448
554035,140.68750000000003,36.958333499999995,60.232,75.43599999999999,123.888,147.589,159.16,183.567,195.221,213.234,233.213,171.173,114.384,53.013,0.286,0.6980000000000001,3.881,9.271,13.643,16.912,20.658,22.317,19.004,13.413,7.776,3.005
554036,140.8125,36.958333499999995,50.877,62.252,113.43900000000001,131.931,145.377,158.839,169.96699999999998,164.765,196.683,167.755,86.639,49.261,2.745,3.049,5.963,10.865,15.033,18.313,21.961,23.874,20.853,15.529,10.047,5.271
554037,140.9375,36.958333499999995,49.14385964912281,58.075438596491225,99.92105263157895,120.05087719298245,138.24561403508773,150.4298245614035,152.40526315789475,142.1280701754386,180.49298245614034,168.58947368421053,84.92631578947369,42.0280701754386,3.498245614035088,3.6964912280701756,6.385964912280702,10.933333333333334,14.882456140350877,18.12280701754386,21.778947368421054,23.86842105263158,21.103508771929825,16,10.807017543859649,5.992982456140351
554040,140.0625,37.041666500000005,40.512,37.919,87.627,117.246,154.607,173.317,246.296,273.262,245.15200000000002,144.355,72.82,41.342999999999996,-0.126,0.378,3.699,9.372,14.317,17.947,21.506,22.671,18.921,13.102,7.3870000000000005,2.484
554041,140.18750000000003,37.041666500000005,38.946,40.233,84.695,110.793,143.917,160.444,205.591,218.978,204.557,133.653,71.353,34.831,-0.548,0.095,3.393,9.082,14.089,17.784,21.391,22.677,18.729,12.827,6.897,2.001
554042,140.31250000000003,37.041666500000005,39.295,39.641,84.858,105.908,129.669,148.511,187.767,201.438,198.416,136.002,66.872,30.036,-0.707,-0.029,3.27,9.181,14.181,17.894,21.566,22.838,18.774,12.72,6.788,1.844
554043,140.43750000000003,37.041666500000005,42.222,46.927,83.743,100.511,117.984,142.185,182.99,181.22,190.25900000000001,135.301,77.941,38.324,-0.774,-0.11599999999999999,3.237,9.132,14.157,17.866,21.564,22.951,18.76,12.723,6.732,1.826
554044,140.5625,37.041666500000005,40.713,56.158,100.89,119.658,137.155,157.587,181.664,205.047,222.235,149.137,91.596,44.719,-1.551,-0.938,2.369,8.191,13.111,16.692,20.487,21.906,17.976,11.999,6.138,1.201
554045,140.68750000000003,37.041666500000005,55.182,70.219,110.103,136.546,148.28,175.134,192.722,212.844,226.058,156.507,106.157,52.964,-0.423,0.013999999999999997,3.284,8.839,13.466,16.813,20.535,22.241,18.714,12.868,7.209,2.322
554046,140.8125,37.041666500000005,57.87,64.096,116.995,140.2,151.665,165.585,178.574,181.187,203.498,164.028,92.579,50.245,1.462,1.779,4.885,10.007,14.395,17.694,21.317,23.249,19.918,14.443,8.951,4.077
554047,140.9375,37.041666500000005,44.02235294117647,56.417647058823526,97.28588235294117,115.91058823529411,132.92823529411766,149.21882352941176,159.14235294117648,150.24117647058824,176.1835294117647,163.6870588235294,86.50117647058823,43.49294117647059,3.2541176470588233,3.4552941176470586,6.205882352941177,10.850588235294117,14.947058823529412,18.228235294117646,21.909411764705883,23.914117647058823,20.976470588235294,15.731764705882354,10.527058823529412,5.7552941176470584
554050,140.0625,37.125,51.82,48.329,100.745,133.53,166.467,196.788,269.549,292.561,277.186,171.29,85.748,46.815,-1.637,-1.362,1.919,8.026,12.822,16.414,20.119,21.236,17.427,11.611,6.015,1.256
554051,140.1875,37.125,35.191,37.901,86.476,108.162,136.555,157.171,219.789,227.788,219.331,141.468,69.087,39.32,-0.171,0.365,3.532,9.467,14.458,18.162,21.796,23.024,19.031,13.093,7.315,2.399
554052,140.3125,37.125,32.218,39.725,75.154,96.373,119.156,141.723,192.157,194.499,194.024,131.71,68.241,34.35,0.019,0.588,3.813,9.679,14.68,18.385,22.029,23.344,19.294999999999998,13.318,7.571,2.523
554053,140.4375,37.125,38.478,44.195,79.653,93.801,111.668,135.506,179.50300000000001,178.767,185.471,129.763,69.944,36.852,-0.343,0.269,3.56,9.469,14.519,18.265,21.948,23.315,19.147,13.074,7.201,2.188
554054,140.5625,37.125,38.979,45.812,90.944,108.118,122.994,137.06,173.834,193.361,205.19,135.263,75.534,41.036,-1.339,-0.774,2.527,8.464,13.493,17.176,20.948,22.314,18.208,12.168,6.337,1.405
554055,140.6875,37.125,45.828,57.48,98.865,122.733,131.92,158.987,187.801,220.288,225.787,148.884,92.359,50.673,-1.324,-0.964,2.384,8.196,13.004,16.515,20.324,21.878,18.039,12.003,6.354,1.531
554056,140.8125,37.125,52.917,67.694,112.66,139.091,144.303,165.95,193.986,209.299,220.746,165.755,101.51,48.048,0.627,0.91,4.1209999999999996,9.49,14.041,17.325,21.051,22.844,19.261,13.535,8.073,3.38
554057,140.9375,37.125,54.19489795918367,56.23469387755102,106.11020408163266,130.6122448979592,143.8265306122449,154.65510204081633,171.81632653061226,168.40204081632652,198.56428571428572,175.3622448979592,86.5469387755102,45.203061224489794,2.4051020408163266,2.593877551020408,5.512244897959183,10.409183673469387,14.741836734693878,18.06122448979592,21.76734693877551,23.605102040816327,20.39387755102041,14.933673469387754,9.69795918367347,5.01530612244898
554060,140.0625,37.208333499999995,61.884,55.363,92.475,118.283,140.257,176.026,238.737,251.542,248.683,168.608,87.473,60.407,-2.867,-2.7,0.546,6.997,12.05,15.762,19.591,20.675,16.635,10.506,4.827,0.033
554061,140.18750000000003,37.208333499999995,45.5,43.156,86.755,109.933,132.311,155.348,218.673,217.622,218.284,142.742,73.541,49.17,-0.803,-0.247,2.838,8.888,13.967,17.739,21.426,22.565,18.605,12.495,6.725,1.849
554062,140.31250000000003,37.208333499999995,30.479,38.461,68.806,92.336,114.044,137.876,195.023,189.54,193.364,129.201,68.537,36.754,0.214,0.731,3.829,9.84,14.926,18.694,22.321,23.658,19.557,13.529,7.851,2.741
554063,140.43750000000003,37.208333499999995,35.028,35.74,71.247,90.828,109.19,130.961,180.525,174.664,174.79,123.822,64.494,33.844,-0.111,0.451,3.625,9.597,14.652,18.418,22.051,23.5,19.309,13.324,7.541,2.514
554064,140.5625,37.208333499999995,32.346,35.359,81.8,103.006,113.945,128.792,171.727,176.572,191.269,135.04,59.122,34.075,-1.345,-0.772,2.469,8.415000000000001,13.475,17.213,20.993,22.358999999999998,18.198,12.151,6.319,1.386
554065,140.68750000000003,37.208333499999995,39.606,48.424,87.582,107.816,113.892,134.815,180.394,207.811,214.02,140.154,82.229,47.144,-1.309,-0.982,2.252,8.149,13.182,16.921,20.756,22.113,18.053,11.945,6.297,1.418
554066,140.8125,37.208333499999995,47.991,59.753,99.655,130.886,131.318,163.947,192.23,232.29,227.152,167.723,87.605,45.93,-1.039,-0.8230000000000001,2.434,7.97,12.623,15.982,19.86,21.562,17.84,11.947,6.533,1.856
554067,140.9375,37.208333499999995,62.83,66.728,111.936,148.898,151.136,176.57,193.983,200.669,236.11,202.734,98,45.299,1.052,1.145,4.08,9.203,13.471,16.699,20.531,22.394,19.01,13.599,8.543,3.852
554070,140.0625,37.291666500000005,76.231,65.531,87.207,103.411,119.801,152.84,204.167,207.946,207.988,145.506,87.906,76.126,-3.478,-3.163,-0.077,6.284,11.594,15.498,19.326,20.463,16.318,9.905,4.208,-0.684
554071,140.18750000000003,37.291666500000005,61.99,50.281,85.162,104.425,118.736,148.147,210.364,200.349,208.581,140.11,75.759,56.782000000000004,-1.108,-0.626,2.351,8.658,13.821,17.623,21.307,22.519,18.425,12.174,6.48,1.64
554072,140.31250000000003,37.291666500000005,35.97,40.496,67.313,85.99,105.516,131.173,189.543,176.255,182.36,120.953,66.799,38.824,0.28400000000000003,0.8,3.831,9.855,15.052,18.853,22.447,23.829,19.705,13.607,7.903,2.938
554073,140.43750000000003,37.291666500000005,37.527,33.731,66.555,83.239,99.845,124.713,172.498,161.354,161.455,114.473,58.847,33.459,-0.041999999999999996,0.532,3.684,9.691,14.788,18.573,22.189,23.691,19.428,13.378,7.508,2.655
554074,140.5625,37.291666500000005,33.489,28.165,74.491,95.145,105.416,123.141,165.096,166.171,174.589,130.082,48.427,32.072,-1.521,-0.895,2.358,8.244,13.319,17.057,20.808,22.228,18.076999999999998,11.946,6.097,1.249
554075,140.68750000000003,37.291666500000005,42.306,50.58,88.608,114.911,116.941,126.687,184.385,185.537,203.575,134.044,78.449,40.136,-1.92,-1.558,1.483,7.493,12.674,16.668,20.491,21.674,17.463,11.307,5.62,0.668
554076,140.8125,37.291666500000005,47.644,57.042,96.83,128.202,122.614,151.486,184.473,220.944,232.307,166.044,84.22,44.325,-1.43,-1.201,2.016,7.654,12.591,16.09,19.979,21.397,17.509,11.544,6.075,1.416
554077,140.9375,37.291666500000005,62.313,67.149,110.952,145.626,142.496,169.925,187.588,202.678,245.129,202.702,100.291,44.85,1.02,1.14,4.137,9.297,13.770999999999999,17.066,20.888,22.587,19.016000000000002,13.537,8.415,3.785
554150,141.0625,37.125,47.36,57.34,92.12,114.53999999999999,136.66,148.84,161.9,159.86,187.88,174.06,87.94,43.9,3.34,3.5,6.22,10.78,14.96,18.22,21.96,23.84,20.9,15.6,10.6,5.9
554160,141.0625,37.208333499999995,52.05,60.02857142857143,99.85,134.7642857142857,147.80714285714285,157.84285714285716,177.12857142857143,162.09285714285716,219.77142857142857,198.81428571428572,91.02142857142857,44.8,3.1357142857142857,3.2071428571428573,5.842857142857143,10.7,14.807142857142857,18.035714285714285,21.82142857142857,23.75,20.685714285714287,15.428571428571429,10.414285714285715,5.7785714285714285
554170,141.0625,37.291666500000005,54.8625,60.17916666666667,102.62916666666666,131.17083333333335,138.95416666666668,156.47916666666666,176.67083333333332,165.7,226.37916666666666,194.1,86.67083333333333,46.90833333333333,3.0791666666666666,3.1333333333333333,5.8125,10.7625,15.016666666666667,18.325,22.125,23.941666666666666,20.691666666666666,15.325,10.3,5.725
563605,136.6875,37.375,135.26666666666665,102.39999999999999,108.43333333333334,107.5,112.4,159.66666666666666,204.93333333333334,151.23333333333335,191.3,121.1,154,164.4,3,2.933333333333333,5.533333333333333,10.633333333333333,15.266666666666667,19.366666666666667,23.666666666666668,25.4,21.366666666666667,15.833333333333334,10.700000000000001,6.033333333333333
563606,136.8125,37.375,173.3695652173913,117.12028985507246,124.56666666666666,108.43333333333334,121.63623188405796,167.4913043478261,205.97101449275362,154.65217391304347,203.61449275362318,137.38115942028986,187.50289855072464,201.59420289855072,2,2.0057971014492755,4.72463768115942,9.905797101449275,14.63768115942029,18.71014492753623,23.01014492753623,24.713043478260868,20.608695652173914,14.950724637681159,9.642028985507247,4.953623188405797
563607,136.9375,37.375,206.63333333333333,139.77849462365592,132.7731182795699,112.75376344086021,131.51182795698924,170.8978494623656,212.00752688172042,158.41182795698924,209.4774193548387,154.45806451612904,222.09677419354838,240.83118279569894,1.1634408602150537,0.956989247311828,3.796774193548387,9.481720430107528,14.432258064516128,18.46451612903226,22.76236559139785,24.453763440860214,20.231182795698924,14.410752688172042,8.874193548387098,4.144086021505377
563617,136.9375,37.458333499999995,158.43333333333334,116.33333333333333,126,110.53333333333333,112.33333333333333,156.63333333333333,192.6,158.16666666666666,206.56666666666666,134.4,179.8,188.13333333333333,2.0666666666666664,2,4.766666666666667,10.266666666666667,15.066666666666666,19.166666666666664,23.433333333333334,25.166666666666664,20.866666666666667,15.133333333333333,9.6,4.966666666666667
563626,136.8125,37.541666500000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563636,136.8125,37.625,161.95,114.19999999999999,108.35,101.05,98.75,141.5,202.35000000000002,142.85000000000002,192,114.25,147.7,195.8,4,3.6,5.8,10.6,14.95,19.1,23.4,25.1,21.4,16.2,11.6,6.9
563637,136.9375,37.625,156.4,114.8,108.625,100.95,98.6,141.175,202.075,143,192.075,114.65,149.475,195.725,3.975,3.55,5.775,10.575,14.9,19.075000000000003,23.375,25.075000000000003,21.375,16.175,11.55,6.85
563667,136.9375,37.875,141.25,105.35,105.4,101.6,98,138.95,202.55,146.8,192.1,113.1,142.8,193,3.8,3.3499999999999996,5.5,10.3,14.7,19,23.3,25,21.2,16,11.4,6.75
563700,137.0625,37.375,211.269,145.929,136.981,114.203,133.148,188.23,218.341,157.867,209.392,152.682,219.924,238.746,1.137,0.867,3.739,9.568,14.592,18.667,22.877,24.561,20.342,14.46,8.958,4.144
563701,137.1875,37.375,212.609,142.889,138.729,114.265,130.242,190.304,214.742,152.132,208.479,146.873,209.966,233.97,1.598,1.668,4.45,9.719,14.664,18.761,22.952,24.603,20.49,14.7,9.311,4.541
563702,137.3125,37.375,205.8,134.78,122.14,102.72,108.34,150.42,192.72,146.72,199.1,137.02,207.12,242.68,2.68,2.58,5.22,10.4,15.3,19.3,23.5,25.14,21.22,15.6,10.38,5.66
563710,137.0625,37.458333499999995,211.44181818181818,140.1818181818182,130.78,108.10363636363637,116.98363636363636,160.85636363636362,193.6,154.66,205.98,148.98909090909092,219.79090909090908,243.99272727272728,1.7654545454545454,1.7872727272727273,4.583636363636364,9.883636363636363,14.809090909090909,18.905454545454546,23.132727272727273,24.849090909090908,20.630909090909093,14.852727272727273,9.363636363636363,4.714545454545455
563711,137.1875,37.458333499999995,234.936,136.389,146.179,109.913,120.569,179.185,200.924,149.298,211.759,152.058,227.34199999999998,258.936,1.389,1.383,4.147,9.374,14.321,18.472,22.683,24.356,20.203,14.428,9.05,4.322
563712,137.31249999999997,37.458333499999995,215.15857142857143,142.97,125.67285714285714,103.82714285714286,108.75571428571429,148.63857142857142,189.18857142857144,145.03428571428572,198.06285714285715,137.8842857142857,179.59714285714287,238.07285714285715,2.5142857142857142,2.4,4.9957142857142856,10.137142857142857,14.959999999999999,19.064285714285713,23.28,24.965714285714284,20.944285714285716,15.264285714285714,10.040000000000001,5.31
563721,137.1875,37.541666500000005,192.76,131.79333333333332,119.34,104.96,105.84666666666666,148.3,187.36666666666667,146.82666666666665,196.59333333333333,134.59333333333333,180.52666666666667,215.06666666666666,2.506666666666667,2.38,5,10.06,14.873333333333333,18.993333333333332,23.186666666666667,24.926666666666666,20.873333333333335,15.253333333333334,10.013333333333334,5.386666666666667
563722,137.31249999999997,37.541666500000005,202.5457142857143,136.50857142857143,121.77142857142857,103.82,103.80857142857143,144.83714285714285,188.4857142857143,143.05142857142857,194.85142857142858,131.92285714285714,164.28857142857143,225.80857142857144,2.5828571428571427,2.4257142857142857,4.96,9.948571428571428,14.722857142857142,18.84285714285714,23.057142857142857,24.768571428571427,20.814285714285713,15.237142857142857,10.154285714285715,5.442857142857143
563803,138.4375,37.375,310.6,183.24285714285713,159.5857142857143,111.61428571428571,105.67142857142856,144.07142857142858,222.11428571428573,149.0142857142857,192.32857142857142,206.05714285714285,298.5571428571428,353.12857142857143,2.3714285714285714,2.3142857142857145,4.885714285714285,10.157142857142857,15.142857142857142,19.285714285714285,23.385714285714286,25.014285714285716,20.942857142857143,15.128571428571428,9.685714285714287,5.114285714285715
563804,138.5625,37.375,317.8301369863014,185.87671232876713,155.56301369863013,107.32054794520548,112.33698630136986,145.33698630136988,224.06027397260274,155.38082191780822,190.41095890410958,212.1876712328767,310.5671232876712,359.26027397260276,2.3219178082191783,2.245205479452055,4.9,10.372602739726027,15.490410958904109,19.64109589041096,23.675342465753424,25.372602739726027,21.204109589041096,15.243835616438357,9.746575342465754,5.067123287671233
563805,138.6875,37.375,349.066,195.89600000000002,163.761,106.966,115.798,148.199,226.102,157.019,187.376,214.986,320.41,381.772,0.596,0.724,3.499,9.22,14.862,19.119,23.079,24.674,20.373,14.207,8.415,3.4579999999999997
563806,138.8125,37.375,364.60699999999997,210.461,163.407,107.125,118.558,144.798,228.581,157.571,182.762,205.342,316.084,378.308,0.28400000000000003,0.396,3.225,9.454,15.39,19.703,23.558,25.156,20.677,14.345,8.111,3.152
563807,138.9375,37.375,422.927,249.149,206.574,120.649,137.197,164.843,272.076,174.313,195.486,217.118,323.495,415.334,-1.774,-1.526,1.198,7.395,13.669,18.166,22.02,23.453,18.999,12.568,6.128,1.088
563814,138.5625,37.458333499999995,301.4263157894737,168.5105263157895,148.85263157894738,103.31052631578947,107.54736842105264,136.6421052631579,219.25263157894736,148.55789473684212,182.1578947368421,202.73684210526315,285.0105263157895,353.7894736842105,2.4526315789473685,2.373684210526316,4.936842105263158,10.405263157894737,15.310526315789474,19.426315789473684,23.431578947368422,25.178947368421053,21.11578947368421,15.347368421052632,9.936842105263159,5.2368421052631575
563815,138.68750000000003,37.458333499999995,294.707,164.56,147.371,101.821,110.972,137.613,219.323,148.437,177.448,199.116,288.688,336.375,1.436,1.552,4.266,9.89,15.071,19.247,23.155,24.883,20.689,14.757,9.174,4.286
563816,138.8125,37.458333499999995,298.816,167.527,146.624,100.362,113.032,137.511,223.636,150.495,174.343,194.231,293.721,328.892,1.222,1.367,4.283,10.487,16.003,20.199,23.955,25.736,21.282,15.102,9.123,4.128
563817,138.9375,37.458333499999995,336.50600000000003,204.149,171.231,110.297,122.615,147.634,241.355,167.504,184.216,198.999,318.069,346.339,-0.072,0.060000000000000005,3.063,9.413,15.211,19.512,23.267,24.923,20.406,14.057,7.65,2.787
563825,138.68750000000003,37.541666500000005,246.32033898305085,142.90169491525424,136.19322033898305,98.7406779661017,108.64745762711864,132.464406779661,217.9593220338983,141.75932203389831,168.24915254237288,180.40847457627117,260.7457627118644,292.6864406779661,2.052542372881356,2.0491525423728816,4.716949152542373,10.305084745762711,15.259322033898306,19.37457627118644,23.26271186440678,25.033898305084747,20.984745762711864,15.172881355932203,9.67457627118644,4.877966101694915
563826,138.8125,37.541666500000005,244.785,143,135.868,97.357,114.103,137.32,220.534,145.602,166.887,180.786,266.248,280.224,1.446,1.6340000000000001,4.592,10.327,15.59,19.689,23.503,25.3,21.068,14.997,9.243,4.261
563827,138.9375,37.541666500000005,241.047,150.598,138.014,99.268,116.478,143.889,227.653,156.417,171.274,175.981,281.422,258.897,0.778,0.97,4.086,10.189,15.713000000000001,19.848,23.592,25.369,20.967,14.679,8.542,3.592
563835,138.6875,37.625,216.46,130.8,128.9,95.64,108.8,132.38,217.68,138.96,163.16,168.68,246.1,268.16,2.3,2.3,5,10.54,15.44,19.5,23.34,25.24,21.24,15.42,9.94,5.1
563836,138.8125,37.625,205.59591836734694,125.36734693877551,124.66734693877551,95.54183673469387,113.72448979591837,136.50204081632654,218.30714285714285,142.1734693877551,160.21020408163264,167.13367346938776,239.62551020408162,248.32755102040815,2.08265306122449,2.126530612244898,5.051020408163265,10.66530612244898,15.73469387755102,19.757142857142856,23.53265306122449,25.45204081632653,21.34081632653061,15.368367346938776,9.74795918367347,4.830612244897959
563837,138.9375,37.625,208.028,130.239,124.177,94.352,113.529,139.694,222.1,151.694,160.691,169.861,250.667,244.861,1.442,1.669,4.878,10.763,16.166,20.178,23.938,25.677,21.39,15.174,9.236,4.239
